acceptedScientificName	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
Parus major	15.337107	40.284203	
Parus major	11.461463	46.291115	
Parus major	15.144943	40.611103	
Parus major	15.004514	40.421272	
Parus major	15.001219	40.3802	
Parus major	13.930772	41.022522	
Parus major	12.484589	41.9125	
Parus major	11.448878	46.545853	
Parus major	11.448878	46.545853	
Parus major	12.96561	45.891537	
Parus major	13.712383	45.70271	
Parus major	11.62199	44.852886	
Parus major	11.448878	46.545853	
Parus major	11.162133	43.430084	
Parus major	9.40767	40.595253	
Parus major	13.776155	45.655334	
Parus major	11.448878	46.545853	
Parus major	11.184855	42.377148	
Parus major	11.756319	42.249416	
Parus major	13.583422	41.20773	
Parus major	12.461339	41.89219	
Parus major	12.605467	42.212234	
Parus major	11.448878	46.545853	
Parus major	13.589627	37.289955	
Parus major	14.25239	40.871403	
Parus major	11.162133	43.430084	
Parus major	12.474933	41.883453	
Parus major	14.25239	40.871403	
Parus major	9.528952	45.55251	
Parus major	12.484589	41.9125	
Parus major	13.776155	45.655334	
Parus major	14.579855	40.65629	
Parus major	14.34293	40.57305	
Parus major	11.150965	43.43745	
Parus major	12.324713	43.299675	
Parus major	12.257137	44.831528	
Parus major	12.116396	46.71571	
Parus major	11.448878	46.545853	
Parus major	9.928357	44.99725	
Parus major	12.491954	46.02502	
Parus major	12.526732	46.038666	
Parus major	9.288989	46.010994	
Parus major	12.184653	44.621998	
Parus major	6.997878	45.044582	
Parus major	6.997878	45.044582	
Parus major	7.665367	44.794895	
Parus major	9.656562	44.14714	
Parus major	9.12835	45.29552	
Parus major	12.333956	44.254177	
Parus major	9.227695	45.41872	
Parus major	9.199848	45.474335	
Parus major	9.199848	45.474335	
Parus major	9.227695	45.41872	
Parus major	14.445651	41.212532	
Parus major	7.631061	43.786808	
Parus major	13.577087	42.855526	
Parus major	9.823511	44.10321	
Parus major	8.18595	44.05441	
Parus major	16.818886	41.13783	
Parus major	11.255328	42.45544	
Parus major	9.475354	45.933437	
Parus major	13.351581	38.132233	
Parus major	9.37048	40.9247	
Parus major	9.37048	40.9247	
Parus major	9.37048	40.9247	
Parus major	9.30968	40.8517	
Parus major	9.30968	40.8517	
Parus major	9.17385	40.85347	
Parus major	12.489155	41.910117	65
Parus major	12.489758	41.91185	10
Parus major	13.373088	38.111501	100
Parus major	9.190806	41.245211	8
Parus major	11.1543	45.6385	
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.094209	43.229225	
Parus major	11.063761	43.250774	
Parus major	11.013592	43.232567	
Parus major	11.054164	43.239845	
Parus major	11.094209	43.229225	
Parus major	11.215979	42.46802	
Parus major	10.900399	42.360027	
Parus major	11.094209	43.229225	
Parus major	11.061744	43.23195	
Parus major	11.046111	43.229443	
Parus major	11.073925	43.230892	
Parus major	11.062515	43.261566	
Parus major	14.73619	36.92513	
Parus major	8.976354	45.518856	
Parus major	8.822111	45.81773	
Parus major	10.538662	43.913864	
Parus major	10.532445	43.90868	
Parus major	10.538662	43.913864	
Parus major	10.532445	43.90868	
Parus major	12.228229	44.845463	
Parus major	11.763493	42.253662	
Parus major	12.484589	41.9125	
Parus major	10.534057	43.767117	
Parus major	12.320512	45.503643	
Parus major	12.719056	43.64589	
Parus major	12.719056	43.64589	
Parus major	11.156611	46.69237	
Parus major	11.162133	43.430084	
Parus major	11.156611	46.69237	
Parus major	13.593578	37.3007	
Parus major	12.484589	41.9125	
Parus major	9.427058	46.329205	
Parus major	10.272625	44.0578	
Parus major	11.983681	46.533875	
Parus major	15.311991	37.00774	
Parus major	15.270776	40.62682	
Parus major	9.150139	45.86435	
Parus major	12.464322	41.89212	
Parus major	15.083782	37.515774	
Parus major	11.249743	46.01165	
Parus major	7.993112	44.11883	
Parus major	12.226304	44.535244	
Parus major	12.065192	43.01726	
Parus major	10.616155	43.058395	
Parus major	11.664476	45.85415	
Parus major	11.612088	43.382793	
Parus major	12.188089	43.106316	
Parus major	14.361235	40.628372	
Parus major	11.137304	43.45482	
Parus major	11.612088	43.382793	
Parus major	11.612088	43.382793	
Parus major	12.065192	43.01726	
Parus major	11.042583	43.468266	
Parus major	12.246838	42.616123	
Parus major	12.490974	41.89019	
Parus major	10.860851	44.530663	
Parus major	12.491954	46.02502	
Parus major	12.491954	46.02502	
Parus major	12.070769	43.01595	
Parus major	12.488008	43.121815	
Parus major	11.917416	43.097984	
Parus major	12.053835	43.025608	
Parus major	12.975173	43.42694	
Parus major	12.481526	41.898308	
Parus major	10.614228	43.26686	
Parus major	15.264639	40.64176	
Parus major	11.295249	43.480873	
Parus major	12.699938	42.253727	
Parus major	11.311342	43.330536	
Parus major	12.464854	41.88382	
Parus major	13.374503	38.11297	
Parus major	11.448878	46.545853	
Parus major	11.448878	46.545853	
Parus major	12.491606	41.91352	
Parus major	10.662553	45.434406	
Parus major	14.210027	37.81465	
Parus major	14.108785	37.796345	
Parus major	9.579427	46.08912	
Parus major	11.448878	46.545853	
Parus major	10.483427	43.80918	
Parus major	12.52126	41.865597	
Parus major	10.532541	46.74442	
Parus major	11.137304	43.45482	
Parus major	11.348064	46.495663	
Parus major	11.405126	46.52788	
Parus major	10.697699	45.453022	
Parus major	7.562005	44.409046	
Parus major	13.310795	46.130566	
Parus major	12.906808	45.618164	
Parus major	12.887202	45.624146	
Parus major	14.060212	37.857906	
Parus major	13.499064	45.75541	
Parus major	13.310795	46.130566	
Parus major	11.162133	43.430084	
Parus major	11.448878	46.545853	
Parus major	7.700276	44.49602	
Parus major	11.348396	46.493973	
Parus major	7.531785	44.296978	
Parus major	12.481526	41.898308	
Parus major	12.464854	41.88382	
Parus major	12.52126	41.865597	
Parus major	8.033366	45.79081	
Parus major	13.499064	45.75541	
Parus major	13.310795	46.130566	
Parus major	11.405126	46.52788	
Parus major	9.12835	45.29552	
Parus major	9.12835	45.29552	
Parus major	9.227695	45.41872	
Parus major	14.293838	41.316875	
Parus major	14.384573	41.365353	
Parus major	11.705675	43.066944	
Parus major	10.532541	46.74442	
Parus major	7.229863	44.823788	
Parus major	10.721477	45.624165	
Parus major	15.296312	37.854557	
Parus major	13.541539	37.34322	
Parus major	15.093918	36.971924	
Parus major	15.27823	37.074833	
Parus major	9.08078	45.812992	
Parus major	11.999456	46.573204	
Parus major	13.351581	38.132233	
Parus major	15.599627	38.215794	
Parus major	15.847524	38.61159	
Parus major	11.878173	46.73953	
Parus major	11.540623	46.554375	250
Parus major	11.540623	46.554375	250
Parus major	11.557617	46.580101	250
Parus major	11.540623	46.554375	250
Parus major	12.737906	45.548733	250
Parus major	11.526546	46.54977	250
Parus major	13.612772	37.952306	3195
Parus major	12.480877	41.909918	10
Parus major	12.48757	41.879943	10
Parus major	11.095576	43.245884	
Parus major	11.061744	43.23195	
Parus major	11.045508	43.226147	
Parus major	11.046111	43.229443	
Parus major	10.306372	44.03264	
Parus major	11.094209	43.229225	
Parus major	11.095576	43.245884	
Parus major	12.485061	41.913635	
Parus major	12.49162	41.87976	
Parus major	10.830587	45.67261	
Parus major	11.681557	46.41194	
Parus major	12.228229	44.845463	
Parus major	11.448878	46.545853	
Parus major	11.448878	46.545853	
Parus major	13.547816	41.727543	
Parus major	11.23514	44.339718	
Parus major	10.4018	43.7159	
Parus major	8.033366	45.79081	
Parus major	11.802755	45.873425	
Parus major	14.581312	42.151066	
Parus major	11.118193	43.42174	
Parus major	11.296673	43.41738	
Parus major	12.52126	41.865597	
Parus major	8.80811	45.633915	
Parus major	11.668893	46.41627	
Parus major	12.48004	41.961403	
Parus major	12.257566	45.42918	
Parus major	12.480828	41.881924	
Parus major	11.118193	43.42174	
Parus major	9.429531	46.18102	
Parus major	14.581312	42.151066	
Parus major	11.731231	46.46791	
Parus major	14.581312	42.151066	
Parus major	12.009196	46.518925	
Parus major	13.600768	45.772434	
Parus major	13.726007	45.70832	
Parus major	10.655966	45.45435	
Parus major	9.362369	45.980465	
Parus major	12.446577	41.885128	
Parus major	12.464322	41.89212	
Parus major	7.20525	45.76877	
Parus major	12.733254	42.90735	
Parus major	10.53598	46.759426	
Parus major	10.524738	43.854115	
Parus major	10.705559	45.72971	
Parus major	12.483544	41.911594	
Parus major	7.357321	45.60665	
Parus major	10.719153	45.734478	
Parus major	10.719153	45.734478	
Parus major	10.544632	43.99461	
Parus major	9.149079	40.8605	
Parus major	10.71635	45.726196	
Parus major	7.358052	45.61704	
Parus major	8.725183	45.784405	
Parus major	10.71635	45.726196	
Parus major	8.725183	45.784405	
Parus major	10.544632	43.99461	
Parus major	10.396103	43.71969	
Parus major	7.578639	45.61852	
Parus major	9.301658	45.965828	
Parus major	8.009326	44.48416	
Parus major	8.129322	44.408367	
Parus major	11.62199	44.852886	
Parus major	11.625295	44.830097	
Parus major	12.464322	41.89212	
Parus major	12.446577	41.885128	
Parus major	10.553065	46.669937	
Parus major	10.544632	43.99461	
Parus major	9.657421	45.709423	
Parus major	9.657421	45.709423	
Parus major	7.715138	45.61734	
Parus major	9.261353	45.986904	
Parus major	12.356028	45.42968	
Parus major	10.675522	45.576023	
Parus major	11.215979	42.46802	
Parus major	10.675522	45.576023	
Parus major	10.675522	45.576023	
Parus major	10.675522	45.576023	
Parus major	10.709776	45.57545	
Parus major	10.675522	45.576023	
Parus major	7.033435	45.846832	
Parus major	10.524738	43.854115	
Parus major	7.02158	45.85016	
Parus major	10.524738	43.854115	
Parus major	12.481526	41.898308	
Parus major	12.481526	41.898308	
Parus major	12.791348	38.101273	
Parus major	8.051127	44.528656	
Parus major	9.740317	45.630646	
Parus major	12.345032	42.366344	
Parus major	9.12835	45.29552	
Parus major	14.312173	41.427998	
Parus major	10.705559	45.72971	
Parus major	8.921757	44.408463	
Parus major	11.253434	43.768436	
Parus major	12.32739	45.438515	
Parus major	10.830705	45.672714	
Parus major	10.8575	46.461769	250
Parus major	13.365379	45.764515	250
Parus major	10.513576	46.596004	250
Parus major	8.957001	44.601889	263
Parus major	11.061044	43.222004	
Parus major	11.094209	43.229225	
Parus major	11.093717	43.220196	
Parus major	11.061744	43.23195	
Parus major	12.550433	41.838966	
Parus major	13.935504	41.77638	
Parus major	6.987854	45.041283	
Parus major	10.356545	43.836353	
Parus major	10.524738	43.854115	
Parus major	9.429531	46.18102	
Parus major	7.562005	44.409046	
Parus major	6.823497	45.034737	
Parus major	13.291783	43.536213	
Parus major	13.649085	45.75387	
Parus major	11.086631	46.58611	
Parus major	13.649085	45.75387	
Parus major	13.499064	45.75541	
Parus major	13.499064	45.75541	
Parus major	13.609915	45.77264	
Parus major	13.609915	45.77264	
Parus major	13.609915	45.77264	
Parus major	13.609915	45.77264	
Parus major	7.827544	44.830994	
Parus major	7.827544	44.830994	
Parus major	12.228229	44.845463	
Parus major	11.557274	42.492302	
Parus major	7.531785	44.296978	
Parus major	7.562005	44.409046	
Parus major	9.713241	40.707478	
Parus major	7.700276	44.49602	
Parus major	7.700276	44.49602	
Parus major	11.62199	44.852886	
Parus major	7.562005	44.409046	
Parus major	9.54399	41.132328	
Parus major	7.562005	44.409046	
Parus major	12.370242	46.118374	
Parus major	14.661889	37.92457	
Parus major	11.150965	43.43745	
Parus major	7.273679	44.320713	
Parus major	10.657829	46.27363	
Parus major	10.524738	43.854115	
Parus major	12.205124	44.65703	
Parus major	12.323704	45.443497	
Parus major	11.162133	43.430084	
Parus major	10.524738	43.854115	
Parus major	11.448878	46.545853	
Parus major	11.448878	46.545853	
Parus major	9.740273	45.630707	
Parus major	7.700276	44.49602	
Parus major	7.700276	44.49602	
Parus major	17.120558	40.60344	
Parus major	14.384573	41.365353	
Parus major	14.384573	41.365353	
Parus major	10.516481	46.259483	
Parus major	6.987854	45.041283	
Parus major	10.716323	45.39433	
Parus major	11.106011	46.368952	20
Parus major	12.481664	41.876122	25
Parus major	12.487928	41.889755	25
Parus major	12.482643	41.912689	25
Parus major	10.435967	45.138168	
Parus major	9.439915	39.1292	2
Parus major	11.154848	43.455345	
Parus major	11.046111	43.229443	
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.149792	43.450542	
Parus major	11.061744	43.23195	
Parus major	11.062289	43.232307	
Parus major	11.061744	43.23195	
Parus major	11.128135	43.421333	
Parus major	11.061744	43.23195	
Parus major	11.063761	43.250774	
Parus major	9.175644	45.473373	
Parus major	8.221703	45.08608	
Parus major	11.081814	46.69298	
Parus major	11.081814	46.69298	
Parus major	10.966956	46.652637	
Parus major	11.081814	46.69298	
Parus major	11.081814	46.69298	
Parus major	11.623549	44.843258	
Parus major	11.352469	44.482193	
Parus major	12.115706	44.65572	
Parus major	12.205124	44.65703	
Parus major	14.251482	40.867115	
Parus major	12.205124	44.65703	
Parus major	11.298135	44.479237	
Parus major	14.392991	41.41675	
Parus major	11.28579	44.428062	
Parus major	15.890305	41.542213	
Parus major	14.392991	41.41675	
Parus major	15.992401	41.816612	
Parus major	12.484589	41.9125	
Parus major	10.971225	44.152016	
Parus major	11.945905	42.84141	
Parus major	12.438684	41.96836	
Parus major	12.438684	41.96836	
Parus major	13.609915	45.77264	
Parus major	13.50048	45.75714	
Parus major	13.499064	45.75541	
Parus major	13.609915	45.77264	
Parus major	13.374503	38.11297	
Parus major	13.360098	38.152763	
Parus major	13.351973	38.16891	
Parus major	7.69801	45.06378	
Parus major	10.318102	44.807953	
Parus major	12.493263	41.88814	
Parus major	8.319097	40.55851	
Parus major	11.065542	43.303608	
Parus major	10.333447	43.724106	
Parus major	13.360098	38.152763	
Parus major	12.605467	42.212234	
Parus major	13.944986	40.73068	
Parus major	11.851441	46.81279	
Parus major	12.222461	46.521736	
Parus major	11.602399	44.887287	
Parus major	7.273679	44.320713	
Parus major	6.806338	45.038223	
Parus major	12.484589	41.9125	
Parus major	14.485642	37.96694	
Parus major	12.188089	43.106316	
Parus major	15.093327	36.804214	
Parus major	15.27823	37.074833	
Parus major	15.093327	36.804214	
Parus major	11.917416	43.097984	
Parus major	11.783958	43.164574	
Parus major	10.707281	45.57395	
Parus major	10.606124	45.49739	
Parus major	9.633392	40.56037	
Parus major	14.988426	37.743706	
Parus major	13.536301	45.728165	
Parus major	13.536301	45.728165	
Parus major	13.536301	45.728165	
Parus major	13.472945	45.719814	
Parus major	11.215979	42.46802	
Parus major	11.836756	44.5711	
Parus major	12.228229	44.845463	
Parus major	9.713124	44.119137	
Parus major	12.438684	41.96836	
Parus major	12.481526	41.898308	
Parus major	11.812181	44.59936	
Parus major	9.12835	45.29552	
Parus major	9.12835	45.29552	
Parus major	9.12835	45.29552	
Parus major	9.227695	45.41872	
Parus major	9.227695	45.41872	
Parus major	9.227695	45.41872	
Parus major	9.227695	45.41872	
Parus major	12.128067	46.544025	
Parus major	12.141073	46.732773	
Parus major	7.631061	43.786808	
Parus major	7.536036	43.802197	
Parus major	10.7732	43.902763	
Parus major	8.137889	44.06335	
Parus major	11.802639	44.582703	
Parus major	14.938386	36.733803	
Parus major	11.471892	43.617485	
Parus major	11.884187	43.466618	
Parus major	10.268387	43.782265	
Parus major	11.24541	43.725697	
Parus major	10.859107	43.401833	
Parus major	11.001678	45.448544	
Parus major	10.811137	43.812607	
Parus major	10.807389	46.2138	
Parus major	11.540623	46.554375	250
Parus major	11.540623	46.554375	250
Parus major	11.271553	46.371227	25
Parus major	11.540623	46.554375	250
Parus major	10.986618	45.442265	25
Parus major	11.262269	46.474903	25
Parus major	11.526546	46.54977	250
Parus major	11.540623	46.554375	250
Parus major	10.542564	45.117247	213
Parus major	10.373753	45.078912	1241
Parus major	7.638269	45.105859	27222
Parus major	9.761979	45.278091	33
Parus major	16.229508	39.949825	
Parus major	11.951966	46.919552	1060
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.062289	43.232307	
Parus major	11.061744	43.23195	
Parus major	11.061744	43.23195	
Parus major	11.062289	43.232307	
Parus major	11.128135	43.421333	
Parus major	11.128135	43.421333	
Parus major	11.061744	43.23195	
Parus major	11.038986	43.25814	
Parus major	11.061744	43.23195	
Parus major	11.073925	43.230892	
Parus major	11.093717	43.220196	
Parus major	11.073925	43.230892	
Parus major	11.073925	43.230892	
Parus major	11.061744	43.23195	
Parus major	11.128135	43.421333	
Parus major	11.149792	43.450542	
Parus major	11.128135	43.421333	
Parus major	10.697699	45.453022	
Parus major	10.697699	45.453022	
Parus major	9.344041	45.56	
Parus major	9.499665	45.61682	
Parus major	9.262383	45.54843	
Parus major	12.292242	41.755814	
Parus major	11.625295	44.829777	
Parus major	13.499064	45.75541	
Parus major	11.917416	43.097984	
Parus major	11.783958	43.164574	
Parus major	12.894245	42.076027	
Parus major	12.332146	45.49821	
